username,tweet_id,created_at,content,retweets,favs
jesusmartin_lh,1355994450485514240,2021-01-31 21:40:44,"🗣 @carrizosacarlos ""España ha sido el país de la OCDE que peor ha gestionado la pandemia. Y encima el gobierno separatista de Cataluña diciendo que ""en una España independiente tendríamos menos muertos"". Señores separatistas, pidan perdón por decir esto"" #DebateCATrtve https://t.co/P5BH9CDREA",10,28
Eliaek,1355994445230047235,2021-01-31 21:40:43,Molt encertat que no es consteti i es tregui altaveus a qui ja sabem. Bona. Ni aigua. #DebateCATrtve,1,0
EladiSole,1355994445221670913,2021-01-31 21:40:43,"Illa un crack: ""Algunos pretenden ser europeos sin ser españoles"". Com és ben sabut, els únics europeus que hi ha al món, són els espanyols. 🤣🤣🤣 #DebateCATrtve",1,1
famarbo,1355994443422134275,2021-01-31 21:40:43,"#DebateCATrtve 
Semblen paradetes del mercat venent el gènere, però alguns amb mentides.
Es barallen, però després alguns pacten amb el diable",0,2
marcarza,1355994440897323016,2021-01-31 21:40:42,"#DebateCATrtve
#SiThoPensesPDeCAT 
#PDeCAT https://t.co/lbqRwgHozz",3,11
monteroraya,1355994430885531650,2021-01-31 21:40:40,¿Pero qué dice el del PP? XD #DebateCATrtve,0,2
Lo_Rajoler,1355994429631438853,2021-01-31 21:40:39,"Si cada vegada que @salvadorilla té la paraula ha de repetir el mateix, es farà molt avorrit això. Quin collons de lloro. #DebateCATrtve",0,0
elopezdomenech,1355994427576213514,2021-01-31 21:40:39,El mateix plantejament del #DebateCATrtve és una mostra palmària del fracàs de l’Estat espanyol pel que fa al respecte i l’empatia en relació a la diversitat lingüística. #laDada,15,41
Teire54,1355994427215519748,2021-01-31 21:40:39,@jordimunozm El debat és en directe. #DebateCATrtve,0,0
GatoVolador_com,1355994426376663041,2021-01-31 21:40:39,Acabo de pasar de la TV a internet y en internet doblan a los candidatos que hablan en catalán. Menudo codazo para el público. #DebateCATrtve,0,0
JosepAntoniIgl1,1355994425856548866,2021-01-31 21:40:38,"Tinc una primicia! He trobat el programa electoral de Junts, el té la Borràs sobre el faristol #DebateCATrtve https://t.co/3k5EhMh0wg",0,1
VikingoStF,1355994418927513603,2021-01-31 21:40:37,"#DebateCATrtve Realment, ho han aconseguit: el ""divide y vencerás"" és clarament evident a Catalunya. En quin moment ens hem deixat prendre el pèl d'aquesta manera? Però qué és això?!",0,0
xsamat,1355994416796884993,2021-01-31 21:40:36,El “listo” de @salvadorilla cree que no se puede ser europeo sin ser español 🤣🤣🤣🤣🤣#DebateCATrtve,0,0
MarianneRants,1355994412891955202,2021-01-31 21:40:35,el de vocs está como un pulpo en un garaje  #DebateCATrtve,0,0
alex1oct,1355994409448439808,2021-01-31 21:40:35,"Porto una temporada fixant-me en el cap de llista del @PPCatalunya, @alejandroTGN, i he de reconèixer que feia molt temps que aquest partit no presentava algú amb una mica de seny. De moment, les enquestes l'estan premiant.

#DebateCATrtve",0,0
EsteveMaspons,1355994404956352522,2021-01-31 21:40:33,"15.000.000 de pessetes en euros per a què els gossos pixin. I les persones? I tanta gent arruinada o en camí....Hem embogit. Totalment i arreu. Qui ens salvarà?
- Amb quina desconeguda intenció posaven aquesta “música”. Qui? Volien esgotar la gent? #DebateCATrtve #Eleccions14F https://t.co/5aZP7TJdri",1,1
lauloda,1355994404130058257,2021-01-31 21:40:33,Viendo el #DebateCATrtve en Youtube desde València para poder escuchar a los candidatos en su lengua materna porque España es plurinacional que vivió una Transición ejemplar...,1,3
QuicoSalles,1355994403555471360,2021-01-31 21:40:33,"Aviam spin doctors, expliqueu als vostres candidats que a ser avorrits no guanyareu a Illa #DebateCATrtve",7,97
olcastaneda,1355994400669769728,2021-01-31 21:40:32,Quin mal fa veure a l'extrema dreta🤢 al #DebateCATrtve,0,3
alcarazpp,1355994398174175236,2021-01-31 21:40:32,La de Pajas mentales que están diciendo #DebateCATrtve,0,2
BalagRuth,1355994385322831878,2021-01-31 21:40:29,#DebateCATrtve tengo curiosidad por la traduccion simultanea 😅,0,0
ToniMR1944,1355994383557029891,2021-01-31 21:40:28,"En la situació actual Salvador Illa ha dit que no estem tan malament ...
#DebateCATrtve",1,0
aabadm,1355994379132030981,2021-01-31 21:40:27,"Usted ha ocultado información, le han engañado siendo ministro y viene usted a vacunar y a sanar a los catalanes @alejandroTGN @PPCatalunya #unaCatalunaMejor #DebateCATrtve",8,16
martos_ivan,1355994369455751174,2021-01-31 21:40:25,La @jessicaalbiach és la candidata més creïble en el #DebateCATrtve. I la veritat és que no és gaire difícil... @xabierfortes bon comunicador i bon moderador.,0,2
Ossiega,1355994368499458052,2021-01-31 21:40:25,"En el #DebateCATrtve todos los candidatos hablan, pero si os fijáis bien todos, todos, todos, prestan atención cuando #PresidentIlla habla. 

Para los que saben de esto estarán de acuerdo que #GanaIlla",2,2
CSocarrat,1355994367413116928,2021-01-31 21:40:25,Carles Riera al seu món com sempre. #DebateCATrtve,0,2
matiasdelara,1355994366976864258,2021-01-31 21:40:24,"Es difícil sacar algo en claro de un debate con 9 políticos.

Lo único que está quedando muy claro, es el todos contra Illa. #DebateCATrtve",34,99
neusguerrero,1355994365823483904,2021-01-31 21:40:24,Dos compromisos fundamentales: el año de la vacunación y la recuperación #DebateCATrtve #GanaIlla https://t.co/ttbnltpH6L,23,32
oskarschz,1355994365278171139,2021-01-31 21:40:24,"#DebateCATrtve hay ser masoca, mucho más interesante #kikopantofin",0,0
pintoymaragota,1355994364380635138,2021-01-31 21:40:24,"#DebateCATrtve #DebateCATrtve no voy a atacarle personalmente...dice el del #PP, a Illa...menuda generosidad.. pues no veníamos a debatir ideas?",0,0
silviacasola,1355994363512369157,2021-01-31 21:40:24,Clar i contundent @perearagones #DebateCATrtve https://t.co/EDmfGtGiVr,6,7
Montsinova2,1355994361532657668,2021-01-31 21:40:23,"Els que parlen castellà al debat, o són colons, o són vassalls... 

#DebateCATrtve",0,7
serra_marc,1355994361209778176,2021-01-31 21:40:23,"Ay! Mira si fan el #DebateCATrtve
I algú s'ho mira això?
Els catalans ? Perquè?
Els espanyols? Perquè?
Es va fer debat de les gallegues o de les basques?",0,0
JaimeSR28,1355994349771911168,2021-01-31 21:40:20,"#DebateCATrtve podemos decir aquello que decía la canción. Hay un hombre en España que lo hace todo, hay un hombre que todo lo hace en España.",0,0
Marsais_,1355994348647837700,2021-01-31 21:40:20,"Todos ustedes piden instrumentos y cuando llegan al Congreso, votan que no. Basta de demagogia

#GanaIlla 
#DebateCATrtve https://t.co/OCLZU1eTte",19,23
cupnacional,1355994348006027271,2021-01-31 21:40:20,"""Cal reforçar la salut i l'educació públiques posant a mans de la Generalitat tots els recursos que estan a mans privades. Cal implantar una Renda Bàsica Universal per a tothom, aturar els desnonaments i garantir el dret a l'habitatge.""

@carlesral a #DebateCATrtve #PerGuanyar https://t.co/JGdTvTURa4",44,62
DeharojavierP,1355994346546409475,2021-01-31 21:40:20,El provincianismo y la falta de respeto hacia la audiencia por parte de los partidos independentistas hablando en catalán en un debate para toda España demuestra su poca empatía. #DebateCATrtve #IllaPresident #Ganailla,1,3
galarufus,1355994344214441986,2021-01-31 21:40:19,"#DebateCatrtve quina vergonya utilitzar la pandemia per fer política, cap, cap dóna solucions. Ens han callat al @FNCatalunya i donat veu a vox, això ho pagareu molt card 😤🤕😞",5,15
dracdolot,1355994343031635968,2021-01-31 21:40:19,"Si el candidat del PP és el que millor ha definit la gestió per part de l'Illa de la pandèmia es diu i no passa res.
#DebateCATrtve",27,157
aintnoend,1355994342188584962,2021-01-31 21:40:18,"#DebateCATrtve
@rtve durante el debate configura a los 9 candidatos más importantes a la presidencia de la Generalitat de Catalunya en una sola imagen, y... ¿Dónde sitúa a las 3 mujeres candidatas? https://t.co/1e3o2GMR48",0,0
Cath_82,1355994340343095298,2021-01-31 21:40:18,La paritat pel forro no? 🤔 #debateCATrtve,1,1
DRZRZ,1355994336970870785,2021-01-31 21:40:17,"#DebateCATrtve .@salvadorilla ""Este será el año de la vacunación y de la recuperación. La confrontación no ayuda"". #GanaIlla",32,50
AnaPolicar,1355994332516540429,2021-01-31 21:40:16,"📺 @salvadorilla ""Se han puesto de acuerdo en estar todos contra mí”

La gran lección de esta pandemia es la humildad y la unidad. Si no hubiera sido por Europa no tendríamos vacunas"".

#GanaIlla
#DebateCATrtve https://t.co/soRkWiZpOc",12,15
MariaJoseArte16,1355994329794437121,2021-01-31 21:40:16,Algunos pretender ser Europeos sin ser Españoles.#DebateCATrtve #GanaIlla,0,3
CatalunyaJa,1355994328359952386,2021-01-31 21:40:15,"Els partits nyordos foten canya a @salvadorilla, després diuen que els independentistes estem barallats.... 😝 😝 😝
#DebateCATrtve",0,0
HildebrandtMagi,1355994325876924424,2021-01-31 21:40:15,"""Algunos pretenden ser europeos sin ser españoles""

Salvador Illa, 31-1-2021

 #DebateCATrtve",8,29
IIndibilaLleida,1355994318998220804,2021-01-31 21:40:13,Sin paramgon #DebateCATrtve,0,0
nachofarell31,1355994312845238280,2021-01-31 21:40:11,Quin goig aixo d'escoltar-los parlar en català #DebateCATrtve,0,0
Soviet_Habanero,1355994308407660544,2021-01-31 21:40:10,A la CUP són tan feministes que tenen una candidata però per debatre envien un home #DebateCATrtve,0,3
perfida_mente,1355994308281831424,2021-01-31 21:40:10,"Difícil montar un espectáculo más lamentable y bochornoso. 

 #DebateCATrtve",0,0
Daniel9Menendez,1355994306625081345,2021-01-31 21:40:10,"Tripartitos!, nacionalistas! 10 años!! Illa pretende volver a lo mismo! Otra nefasta gestión y más incivismo.
#DebateCATrtve https://t.co/2q064Nb57y",16,10
inesluis,1355994300287512577,2021-01-31 21:40:09,@salvadorilla en #DebateCATrtve #GanaIlla https://t.co/LfHInf06d1 https://t.co/pf4WyJx0Mb,2,2
felixlavilla,1355994290242121730,2021-01-31 21:40:06,"@salvadorilla  ""Vacunación con Europa y con España. Algunos quieren ser europeos sin ser españoles y eso no es posible""  #GanaIlla #DebateCATrtve",2,5
joseppuig72,1355994285057990656,2021-01-31 21:40:05,El de VOX només llença merda contra Aragonès. Queda clar que és ERC qui espanta i planta cara al feixisme #DebateCATrtve,20,57
ACaramany,1355994284181360642,2021-01-31 21:40:05,"Y sigue  @salvadorilla con el mantra ""Vacunación, vacunación, vacunación"" 
Pero 0 autocrítica. 
#DebateCATrtve https://t.co/lI2BfQQ4yz",13,9
elenaromero97,1355994278007336960,2021-01-31 21:40:03,"A @salvadorilla le colaron test y mascarillas falsas, pero lo peor es que nos ha engañado a todos los españoles con las cifras de fallecidos y los falsos comités de expertos (entre dramas varios). #DebateCATrtve",0,1
linformatiu_tve,1355994277789265920,2021-01-31 21:40:03,"📩 #14F | Carrizosa @CiudadanosCs reclama a Aragonès i Borràs que ""demanin perdó"" per haver dit que ""si Catalunya no fos d'Espanya hi hauria menys morts"".

@rtvenoticias @RTVECatalunya #DebateCATrtve https://t.co/9oNKBUwU18",4,5
MaribelGarciaL2,1355994276455448580,2021-01-31 21:40:03,"Escoltant algun del participants millor no fer comentaris....
#DebateCATrtve
#GanaIlla",0,1
AinaraVU,1355994276002471936,2021-01-31 21:40:03,¿Porque no podemos escuchar el debate en Catalán en la televisión pública @rtve? Comunicar en catalán es una decisión política que estáis limitando. #DebateCATrtve,1,10
considerame,1355994271191601153,2021-01-31 21:40:02,"TTs [22:40] 🇪🇸 
1⃣ #DebateCATrtve 🔝 
2⃣ #salvados70  
3⃣ #kikopantofin  
4⃣ Jordi Alba  
5⃣ inazuma eleven",0,0
cesc239,1355994270453424130,2021-01-31 21:40:01,Les eleccions són a Catalunya així que el debat s'ha de fer en català perquè és la llengua del nostre país. Simple i fàcil. #DebateCATrtve,2,6
Alsahm_MoB,1355994270411448322,2021-01-31 21:40:01,Una vergüenza que los constitucionalistas estén acudiendo a un debate en el que se humille a la lengua de la nación. #DebateCATrtve,0,0
LoXabvi,1355994263692210180,2021-01-31 21:40:00,Té collons que les millors intervencions siguin les del PP 💔 #DebateCATrtve https://t.co/KFpW5DaoPK,0,3
RogerMedina_,1355994261607620610,2021-01-31 21:39:59,On és Dolors Sabater? #DebateCATrtve,1,6
PD_Roquetes,1355994259837640710,2021-01-31 21:39:59,"@angelschacon ""No passava per allà, estava en un Departament que va impulsar el programa Orfeu, amb capacitat de més de 300.000 tests i el van avortar"" 
#SiThoPensesPDeCAT 
#DebateCATrtve https://t.co/L2g21zO2zz",0,0
oriolroses,1355994258407358466,2021-01-31 21:39:59,"Fora d’Espanya i fora de la Unió Europea, clau pel nostre futur #DebateCATrtve",3,7
Steiner_7,1355994256343752706,2021-01-31 21:39:58,La CUP y el pensamiento mágico cutre. #DebateCATrtve,0,0
Oviedocityy,1355994253353250822,2021-01-31 21:39:57,"#DebateCATrtve
Mientras los demás lanzan reproches @salvadorilla pide unidad y presenta propuestas para Catalunya.

#GanaIlla
#VotaPSC https://t.co/k5iVoqsFcU",4,13
Wertyalord1,1355994251964936192,2021-01-31 21:39:57,"Hora del discurso del PP.
#DebateCATrtve https://t.co/5VW0zYPYel",0,0
dnicatala,1355994243609878529,2021-01-31 21:39:55,Resum de l’empanatIlla: EsPana va bien! #DebateCATrtve #AmbUnParell,0,0
zeux252000,1355994241240064001,2021-01-31 21:39:54,"De momento el debate:
1.- Carrizosa🍊
2.- Jessica🍆
3.- Chacón🥝
4.- Illa🌹
5.- Aragonés🍋
6.- Alejandro Fernández💧
7.- Vox
8.- Cup
9.- Laura Borrás🍈
#DebateCATrtve",1,1
mariamg2009,1355994237817532416,2021-01-31 21:39:54,"@salvadorilla La solución es la coordinación para salir adelante, con el resto de España y de Europa #DebateCATrtve
#PresidentIlla https://t.co/qs1BQrz4pu",4,7
ElviraRamon,1355994236143984641,2021-01-31 21:39:53,"“@salvadorilla “ la solución es la unidad con España y con Europa, con el negacionidmo no vamos a ningún sitio” #GanaIlla #DebateCATrtve #PresidentIlla https://t.co/P0zJ1X4zuw",5,2
Aitorcaza,1355994233434464257,2021-01-31 21:39:53,"Ostres l'accent d'Illa. Sobretot quan pronuncia ""sanidaZ"" i ""unidaZ"".
#DebateCATrtve",2,3
SolerPere,1355994231719006210,2021-01-31 21:39:52,"Pim pam pum, diana Illa, no són capaços de proposar res, només la destrucció del candidat / president. Ni el@negacionisme científic, ni el negacionisme polític porta enlloc @salvadorilla dixit! 
#DebateCATrtve 
#GanaIlla",3,3
bethsalil,1355994227071737856,2021-01-31 21:39:51,Què feu mirant #DebateCATrtve podent veure #CrisiClimàticaTV3?,0,2
smanzano321,1355994227059130368,2021-01-31 21:39:51,"Es moment de propostes reals, el temps de fer proves amb la ciutadania s’ha acabat!! Es moment de gestionar solucions, fins ara, no ha sigut possible. Es moment de @Pdemocratacat es moment d’@angelschacon coneixedora del sector #DebateCATrtve",3,13
kokovaesa,1355994225456902145,2021-01-31 21:39:51,Menudo nivel de políticos. Es para que no vaya nadie a votar #DebateCATrtve,0,0
Ciddavid,1355994224047611906,2021-01-31 21:39:50,"Ja tocava! Una dècada perduda de retallades

Ara amb el Fons Covid de 3200 més els 900 de pressupostos gràcies a @EnComu_Podem fàcil!

#DebateCATrtve https://t.co/LKUKSircZ2",16,37
XeviCarrasco,1355994223686856704,2021-01-31 21:39:50,"Unidad i vacunacion... no voy a decir nada mas, illa no sale de la línia, sus motivos tendra y la imagen es clara #DebateCATrtve",0,1
celmi909,1355994219110952963,2021-01-31 21:39:49,Cap de les 3 administracions! Nacionalitzar i revertir les retallades! #DebateCATrtve https://t.co/erhwsXCiFA,0,1
jorgesolerc,1355994218100109316,2021-01-31 21:39:49,"El candidato del PP, intentado llegar al nivel del señor de Vox. Es maravilloso ver lo perdidos que están. Cabe recordar que el PP en las anteriores elecciones obtuvo un súper resultado de 4 diputados. Les quieren, les quieren. #DebateCATrtve",0,0
joan_altimira,1355994217689055233,2021-01-31 21:39:49,"CATALONIA IS NOT SPAIN 
#DebateCATrtve https://t.co/S1kkI1C87c",0,4
semprecansat,1355994215663153154,2021-01-31 21:39:48,"El PP dient que volen canviar. Bro que ets un partit conservador, mira el teu partit o algo 

#DebateCATrtve",0,4
j_monje21,1355994215378014210,2021-01-31 21:39:48,"Duodécimo, duodécimo... @salvadorilla #DebateCATrtve",0,0
AlexQBLH,1355994214895677449,2021-01-31 21:39:48,Doncs té raó na @jessicaalbiach quan diu que es va haver de cessar a la cúpula de Benestar Social i que aquí no hi ha qui s’entenga #DebateCATrtve,0,0
Infinit79890607,1355994214421688320,2021-01-31 21:39:48,"@soniabeltrn8 Su lógica, respetable pero suya. #DebateCATrtve",0,0
andreapt85,1355994208692269057,2021-01-31 21:39:47,"Algunos pretenden ser europeos cuando no son ni españoles 

Hay que reconocerle la frase a @salvadorilla más cuando pretende pactar con ellos, haciendo amigos 

#DebateCATrtve",0,0
MarcFCB85,1355994205529796609,2021-01-31 21:39:46,"Com es nota a la dreta, parlant més de salvar l'economia que de salvar les vides.

Només falta @LauraBorras per fer-ho, oi?
#DebateCATrtve",0,3
alexrqcat,1355994203881402379,2021-01-31 21:39:46,"@angelschacon : No passava per allà, estava en un Departament que va impulsar el programa Orfeu, amb capacitat de més de 300.000 tests i el van avortar.

#RecERCaAvortada #DebateCATrtve https://t.co/UVhIKfITNu",0,1
